word,count,average_count
last,3063,0.15317297594639195
key,3015,0.15077261589238386
must,2982,0.14912236835525328
lin,2975,0.1487723158473771
mad,2972,0.1486222933440016
play,2969,0.14847227084062609
giv,2953,0.1476721508226234
sur,2930,0.14652197829674452
let,2907,0.14537180577086564
group,2886,0.1443216482472371
without,2880,0.14402160324048607
etc,2877,0.14387158073711057
question,2866,0.14332149822473372
man,2828,0.14142121318197728
got,2818,0.1409211381707256
anoth,2806,0.14032104815722357
world,2801,0.14007101065159774
someon,2793,0.13967095064259638
ide,2792,0.13962094314147122
high,2768,0.13842076311446716
post,2759,0.13797069560434064
do,2738,0.1369205380807121
imag,2737,0.13687053057958692
lot,2735,0.1367705155773366
te,2723,0.13617042556383457
person,2699,0.1349702455368305
university,2664,0.1332199829974496
pow,2626,0.1313196979546932
support,2608,0.13041956293444015
word,2600,0.13001950292543882
non,2579,0.12896934540181026
availabl,2578,0.1289193379006851
spac,2550,0.12751912786918038
comput,2521,0.1260689103365505
nam,2506,0.12531879781967295
set,2505,0.1252687903185478
book,2501,0.1250687603140471
anything,2495,0.1247687153072961
card,2492,0.12461869280392059
great,2492,0.12461869280392059
call,2458,0.12291843776566486
different,2456,0.12281842276341451
howev,2447,0.122368355253288
tell,2443,0.12216832524878732
israel,2440,0.12201830274541181
around,2421,0.1210681602240336
littl,2411,0.12056808521278192
every,2360,0.11801770265539831
softw,2344,0.11721758263739561
put,2343,0.11716757513627044
tru,2335,0.11676751512726909
list,2302,0.11511726759013852
probably,2293,0.11466720008001201
plac,2289,0.11446717007551133
best,2288,0.11441716257438615
cours,2285,0.11426714007101064
old,2278,0.11391708756313447
least,2267,0.11336700505075761
second,2246,0.11231684752712907
ca,2216,0.11081662249337401
enough,2211,0.11056658498774816
try,2202,0.11011651747762165
actually,2196,0.10981647247087063
christ,2177,0.10886632994949243
end,2175,0.1087663149472421
lif,2155,0.10776616492473871
real,2128,0.10641596239435916
sourc,2123,0.1061659248887333
run,2122,0.10611591738760814
hard,2111,0.10556583487523129
offic,2087,0.10436565484822724
eith,2076,0.10381557233585038
though,2074,0.10371555733360004
exampl,2071,0.10356553483022453
far,2068,0.10341551232684902
keep,2050,0.10251537730659599
jesu,2045,0.10226533980097015
nothing,2042,0.10211531729759464
called,2018,0.1009151372705906
mean,2009,0.10046506976046407
els,2002,0.10011501725258788
david,2001,0.10006500975146272
start,1997,0.09986497974696204
ord,1996,0.09981497224583688
fre,1992,0.0996149422413362
possibl,1974,0.09871480722108317
col,1960,0.0980147022053308
rath,1958,0.09791468720308046
wrong,1956,0.09781467220083012
issu,1954,0.09771465719857979
claim,1934,0.09671450717607641
chip,1924,0.09621443216482473
chang,1910,0.09551432714907236
reason,1909,0.09546431964794719
quit,1908,0.09541431214682203
public,1898,0.09491423713557033
standard,1896,0.09481422213332
includ,1895,0.09476421463219482
liv,1887,0.09436415462319347
thought,1885,0.09426413962094314
valu,1884,0.09421413211981797
ev,1881,0.09406410961644246
kind,1871,0.09356403460519078
send,1869,0.09346401960294044
oth,1860,0.09301395209281392
found,1860,0.09301395209281392
answ,1851,0.0925638845826874
mod,1836,0.09181377206580987
based,1822,0.09111366705005751
cs,1816,0.0908136220433065
don,1807,0.09036355453317997
machin,1804,0.09021353202980448
control,1796,0.08981347202080311
mayb,1796,0.08981347202080311
show,1783,0.08916337450617592
matt,1781,0.08906335950392559
version,1770,0.08851327699154873
pric,1769,0.08846326949042356
phon,1768,0.0884132619892984
email,1766,0.08831324698704805
graphic,1764,0.08821323198479772
de,1757,0.08786317947692154
hom,1755,0.0877631644746712
abl,1750,0.08751312696904535
seen,1746,0.08731309696454469
alway,1746,0.08731309696454469
not,1744,0.08721308196229434
gener,1740,0.08701305195779367
disk,1739,0.0869630444566685
next,1738,0.08691303695554334
thre,1732,0.08661299194879232
bad,1731,0.08656298444766715
looking,1727,0.08636295444316648
larg,1720,0.08601290193529029
scienc,1718,0.08591288693303996
nation,1715,0.08576286442966445
view,1709,0.08546281942291344
yet,1702,0.08511276691503726
mac,1698,0.08491273691053658
typ,1698,0.08491273691053658
armen,1693,0.08466269940491074
cam,1688,0.0844126618992849
hand,1686,0.08431264689703455
deal,1668,0.08341251187678152
heard,1667,0.08336250437565634
following,1663,0.08316247437115568
john,1663,0.08316247437115568
inf,1662,0.0831124668700305
lat,1659,0.082962444366655
evidenc,1659,0.082962444366655
mr,1657,0.08286242936440466
messag,1655,0.08276241436215433
internet,1653,0.08266239935990398
jew,1645,0.08226233935090263
pc,1643,0.0821623243486523
les,1637,0.08186227934190128
wheth,1637,0.08186227934190128
term,1636,0.08181227184077612
st,1634,0.08171225683852577
trying,1626,0.08131219682952442
me,1624,0.08121218182727409
human,1621,0.08106215932389858
min,1617,0.08086212931939792
small,1616,0.08081212181827274
crim,1613,0.08066209931489723
left,1599,0.07996199429914487
are,1598,0.0799119867980197
gun,1590,0.07951192678901835
given,1588,0.07941191178676801
away,1588,0.07941191178676801
net,1587,0.07936190428564284
form,1587,0.07936190428564284
act,1586,0.07931189678451768
sound,1585,0.0792618892833925
children,1584,0.07921188178226735
sever,1582,0.079111866780017
cost,1555,0.07776166424963744
today,1550,0.0775116267440116
war,1540,0.07701155173275992
big,1540,0.07701155173275992
low,1539,0.07696154423163475
opiniom,1538,0.07691153673050957
box,1531,0.0765614842226334
getting,1527,0.07636145421813272
ftp,1523,0.07616142421363205
research,1521,0.07606140921138171
speed,1505,0.075261289193379
bill,1504,0.07521128169225384
sun,1502,0.0751112666900035
rememb,1496,0.0748112216832525
president,1478,0.07391108666299945
exist,1478,0.07391108666299945
cod,1476,0.07381107166074911
ask,1475,0.07376106415962394
result,1469,0.07346101915287293
caus,1469,0.07346101915287293
subject,1468,0.07341101165174777
saying,1468,0.07341101165174777
fast,1464,0.07321098164724708
full,1464,0.07321098164724708
local,1443,0.07216082412361854
seri,1442,0.07211081662249337
sid,1440,0.07201080162024304
lead,1436,0.07181077161574236
week,1425,0.0712606891033655
christian,1423,0.07116067410111517
american,1419,0.0709606440966145
perhap,1417,0.07086062909436415
argument,1413,0.07066059908986348
sal,1409,0.0704605690853628
buy,1394,0.06971045656848528
fir,1388,0.06941041156173426
already,1388,0.06941041156173426
church,1383,0.06916037405610842
hell,1377,0.0688603290493574
feel,1376,0.06881032154823223
fax,1376,0.06881032154823223
money,1375,0.06876031404710707
hop,1366,0.06831024653698055
agre,1363,0.06816022403360504
provid,1361,0.06806020903135471
fac,1356,0.06781017152572887
questiom,1353,0.06766014902235336
report,1351,0.06756013402010301
cent,1351,0.06756013402010301
lov,1351,0.06756013402010301
posting,1350,0.06751012651897785
stuff,1343,0.06716007401110166
mind,1342,0.0671100665099765
guy,1335,0.06676001400210031
display,1333,0.06665999899984998
memb,1333,0.06665999899984998
month,1330,0.06650997649647447
light,1329,0.0664599689953493
bibl,1327,0.06635995399309896
religion,1323,0.0661599239885983
fbi,1318,0.06590988648297244
interested,1315,0.06575986397959693
sit,1314,0.06570985647847177
running,1314,0.06570985647847177
ago,1310,0.06550982647397109
scs,1307,0.06535980397059558
statement,1305,0.06525978896834525
forc,1301,0.06505975896384458
addres,1300,0.06500975146271941
orig,1296,0.06480972145821873
head,1291,0.06455968395259289
pretty,1289,0.06445966895034255
death,1289,0.06445966895034255
differenc,1287,0.06435965394809222
current,1285,0.06425963894584187
politic,1285,0.06425963894584187
rul,1284,0.06420963144471671
whol,1278,0.0639095864379657
told,1276,0.06380957143571536
understand,1275,0.06375956393459019
uk,1272,0.06360954143121468
win,1270,0.06350952642896435
open,1268,0.06340951142671401
truth,1264,0.06320948142221333
ms,1259,0.06295944391658749
appe,1253,0.06265939890983648
mark,1238,0.061909286392958944
follow,1238,0.061909286392958944
armenian,1234,0.06170925638845827
packag,1232,0.06160924138620793
board,1231,0.06155923388508276
talk,1228,0.061409211381707254
effect,1227,0.06135920388058209
level,1225,0.06125918887833175
check,1224,0.06120918137720658
acces,1223,0.06115917387608141
pay,1222,0.061109166374956246
format,1221,0.06105915887383107
muslim,1219,0.06095914387158074
sort,1219,0.06095914387158074
err,1218,0.06090913637045557
often,1218,0.06090913637045557
appl,1215,0.060759113867080064
model,1214,0.06070910636595489
everything,1212,0.060609091363704556
g9v,1209,0.06045906886032905
everyon,1207,0.060359053858078715
ac,1206,0.06030904635695354
hous,1204,0.06020903135470321
earth,1199,0.05995899384907736
simply,1196,0.05980897134570186
history,1195,0.059758963844576685
friend,1189,0.059458918837825676
including,1188,0.0594089113367005
important,1184,0.05920888133219983
went,1180,0.059008851327699154
pl,1180,0.059008851327699154
becom,1179,0.05895884382657399
turkish,1178,0.05890883632544882
drug,1170,0.058508776316447464
started,1167,0.05835875381307196
referenc,1166,0.05830874631194679
certainly,1165,0.05825873881082162
memory,1162,0.058108716307446115
spec,1161,0.05805870880632095
bik,1161,0.05805870880632095
b8f,1156,0.05780867130069511
men,1156,0.05780867130069511
event,1146,0.05730859628944342
gues,1141,0.057058558783817576
natur,1140,0.0570085512826924
rat,1138,0.05690853628044207
almost,1136,0.05680852127819173
allow,1134,0.056708506275941394
anyway,1132,0.05660849127369105
test,1131,0.056558483772565886
instead,1131,0.056558483772565886
arab,1131,0.056558483772565886
consid,1130,0.05650847627144072
black,1129,0.056458468770315545
nas,1127,0.05635845376806521
making,1124,0.056208431264689704
job,1118,0.05590838625793869
devic,1118,0.05590838625793869
working,1117,0.05585837875681352
print,1114,0.055708356253438014
speak,1112,0.05560834125118768
comment,1111,0.05555833375006251
moni,1109,0.05545831874781217
moral,1107,0.05535830374556183
although,1106,0.055308296244436665
april,1102,0.05510826623993599
singl,1100,0.05500825123768565
experienc,1096,0.054808221233184976
technology,1095,0.05475821373205981
sens,1094,0.05470820623093464
proces,1093,0.054658198729809475
off,1091,0.054558183727559134
contact,1090,0.05450817622643397
jewish,1077,0.05385807871180677
maj,1077,0.05385807871180677
pag,1076,0.0538080712106816
country,1075,0.053758063709556436
wanted,1070,0.05350802620393059
vide,1068,0.053408011201680254
text,1067,0.05335800370055508
belief,1066,0.05330799619942991
school,1063,0.053157973696054406
whit,1063,0.053157973696054406
night,1063,0.053157973696054406
paul,1063,0.053157973696054406
ibm,1059,0.05295794369155373
stop,1058,0.052907936190428564
unles,1054,0.05270790618592789
within,1049,0.05245786868030205
mov,1046,0.05230784617692654
cle,1045,0.05225783867580137
faith,1042,0.052107816172425866
a86,1042,0.052107816172425866
objectiv,1037,0.05185777866680002
ad,1032,0.05160774116117418
mil,1032,0.05160774116117418
nic,1032,0.05160774116117418
known,1031,0.05155773366004901
encryption,1022,0.05110766614992249
network,1020,0.05100765114767215
rid,1016,0.05080762114317148
tried,1015,0.050757613642046305
physic,1015,0.050757613642046305
opinion,1014,0.05070760614092114
hit,1011,0.05055758363754563
copy,1010,0.050507576136420464
stev,1010,0.050507576136420464
product,1009,0.0504575686352953
manag,1007,0.050357553633044956
ok,1006,0.05030754613191979
road,1003,0.05015752362854428
religi,999,0.04995749362404361
add,998,0.04990748612291844
siz,998,0.04990748612291844
privat,998,0.04990748612291844
respons,994,0.049707456118417766
anybody,994,0.049707456118417766
faq,993,0.04965744861729259
thu,993,0.04965744861729259
fin,993,0.04965744861729259
simil,992,0.049607441116167425
coupl,987,0.049357403610541584
especially,987,0.049357403610541584
individ,986,0.04930739610941641
correct,985,0.04925738860829124
talking,984,0.049207381107166076
mik,981,0.04905735860379057
simpl,980,0.0490073511026654
tap,978,0.04890733610041506
likely,978,0.04890733610041506
sell,976,0.04880732109816473
oh,971,0.04855728359253888
body,971,0.04855728359253888
sex,969,0.048457268590288545
kill,965,0.04825723858578787
bu,964,0.0482072310846627
polic,961,0.048057208581287196
gov,960,0.04800720108016202
requ,960,0.04800720108016202
hold,959,0.047957193579036855
field,958,0.04790718607791169
certain,957,0.047857178576786515
clos,956,0.04780717107566135
third,954,0.047707156073411014
rum,954,0.047707156073411014
per,953,0.04765714857228584
past,952,0.04760714107116067
attack,952,0.04760714107116067
security,951,0.047557133570035506
pap,950,0.04750712606891034
period,949,0.047457118567785166
object,948,0.04740711106666
org,948,0.04740711106666
koresh,947,0.04735710356553483
top,947,0.04735710356553483
exactly,945,0.04725708856328449
command,945,0.04725708856328449
output,945,0.04725708856328449
dead,944,0.047207081062159324
purpos,942,0.047107066059908984
saw,941,0.04705705855878382
took,939,0.04695704355653348
comp,939,0.04695704355653348
sav,939,0.04695704355653348
health,938,0.04690703605540831
among,935,0.0467570135520328
common,934,0.046707006050907635
ground,934,0.046707006050907635
hi,933,0.04665699854978247
reading,933,0.04665699854978247
situation,930,0.04650697604640696
rang,929,0.04645696854528179
women,928,0.046406961044156626
newsgroup,928,0.046406961044156626
wrot,926,0.046306946041906286
pres,925,0.04625693854078112
gum,924,0.04620693103965595
shot,922,0.04610691603740561
self,921,0.046056908536280444
ga,920,0.04600690103515527
request,920,0.04600690103515527
screen,919,0.045956893534030104
hardw,919,0.045956893534030104
hockey,918,0.04590688603290494
sorry,918,0.04590688603290494
short,916,0.045806871030654596
taken,916,0.045806871030654596
port,916,0.045806871030654596
arm,915,0.04575686352952943
except,915,0.04575686352952943
whatev,915,0.04575686352952943
red,914,0.04570685602840426
company,912,0.04560684102615392
asked,910,0.04550682602390359
pub,910,0.04550682602390359
turn,910,0.04550682602390359
killed,909,0.045456818522778414
ent,908,0.04540681102165325
land,906,0.04530679601940291
position,904,0.04520678101715257
plan,900,0.0450067510126519
tax,900,0.0450067510126519
doc,895,0.04475671350702606
advanc,894,0.04470670600590088
usually,894,0.04470670600590088
society,891,0.04455668350252538
via,891,0.04455668350252538
discussion,890,0.04450667600140021
upon,889,0.04445666850027504
he,888,0.044406660999149875
unix,887,0.0443566534980247
goe,886,0.044306645996899534
rest,886,0.044306645996899534
goal,883,0.044156623493524026
particul,882,0.04410661599239886
four,881,0.04405660849127369
ne,881,0.04405660849127369
theory,880,0.044006600990148526
mit,880,0.044006600990148526
med,879,0.04395659348902335
happened,878,0.043906585987898185
co,875,0.04375656348452268
ant,874,0.04370655598339751
sometim,872,0.04360654098114717
peac,872,0.04360654098114717
blu,871,0.043556533480022
busines,870,0.043506525978896836
application,867,0.04335650347552133
interesting,867,0.04335650347552133
accept,866,0.04330649597439616
cut,864,0.04320648097214582
assum,862,0.04310646596989549
os,861,0.04305645846877031
clinton,860,0.043006450967645146
clipp,857,0.04285642846426964
leav,856,0.04280642096314447
city,856,0.04280642096314447
strong,854,0.04270640596089413
font,852,0.0426063909586438
according,852,0.0426063909586438
expect,851,0.04255638345751863
interest,850,0.042506375956393457
department,850,0.042506375956393457
easy,847,0.042356353453017956
specific,847,0.042356353453017956
therefor,847,0.042356353453017956
due,841,0.04205630844626694
michael,841,0.04205630844626694
front,840,0.042006300945141774
inc,839,0.0419562934440166
jpeg,839,0.0419562934440166
dr,838,0.04190628594289143
radi,837,0.041856278441766266
sign,836,0.0418062709406411
choic,836,0.0418062709406411
ed,836,0.0418062709406411
happen,835,0.041756263439515925
al,835,0.041756263439515925
build,833,0.04165624843726559
season,830,0.041506225933890084
engin,830,0.041506225933890084
futur,828,0.04140621093163974
early,828,0.04140621093163974
can,823,0.0411561734260139
dod,820,0.041006150922638394
lost,818,0.04090613592038806
building,817,0.04085612841926289
hp,816,0.04080612091813772
bas,816,0.04080612091813772
jim,816,0.04080612091813772
present,814,0.040706105915887386
method,813,0.04065609841476221
written,813,0.04065609841476221
cheap,812,0.040606090913637045
record,812,0.040606090913637045
los,808,0.04040606090913637
hour,808,0.04040606090913637
atheist,802,0.040106015902385356
pet,800,0.04000600090013502
vs,799,0.03995599339900985
cd,799,0.03995599339900985
georg,799,0.03995599339900985
rom,797,0.039855978396759514
washington,797,0.039855978396759514
usa,797,0.039855978396759514
figur,796,0.03980597089563435
tool,796,0.03980597089563435
detail,796,0.03980597089563435
vari,795,0.039755963394509174
be,793,0.03965594839225884
wat,793,0.03965594839225884
doubt,792,0.03960594089113367
soon,791,0.0395559333900085
auth,788,0.03940591088663299
outsid,786,0.03930589588438266
project,785,0.03925588838325749
chanc,785,0.03925588838325749
total,783,0.03915587338100715
air,779,0.038955843376506476
taking,778,0.03890583587538131
univers,777,0.038855828374256135
posted,777,0.038855828374256135
recently,777,0.038855828374256135
coming,777,0.038855828374256135
freedom,775,0.0387558133720058
return,772,0.038605790868630294
young,769,0.038455768365254786
medic,767,0.03835575336300445
shall,767,0.03835575336300445
orbit,766,0.03830574586187928
united,766,0.03830574586187928
action,764,0.038205730859628945
cov,761,0.03805570835625344
disclaim,760,0.03800570085512827
needed,758,0.03790568585287793
worth,757,0.03785567835175276
court,756,0.037805670850627596
san,755,0.03775566334950243
greek,755,0.03775566334950243
voic,755,0.03775566334950243
design,753,0.03765564834725209
study,752,0.03760564084612692
cc,751,0.03755563334500175
main,751,0.03755563334500175
considered,751,0.03755563334500175
fam,750,0.03750562584387658
leag,749,0.037455618342751414
ii,749,0.037455618342751414
performanc,748,0.03740561084162625
continu,747,0.03735560334050107
lett,747,0.03735560334050107
suggest,746,0.037305595839375906
reply,746,0.037305595839375906
attempt,745,0.03725558833825074
plu,744,0.03720558083712557
king,742,0.03710556583487523
weapom,740,0.03700555083262489
break,740,0.03700555083262489
built,740,0.03700555083262489
resourc,739,0.036955543331499724
pictur,739,0.036955543331499724
york,737,0.03685552832924939
fath,735,0.03675551332699905
involved,734,0.03670550582587388
unit,734,0.03670550582587388
mous,733,0.036655498324748716
million,733,0.036655498324748716
lord,732,0.03660549082362354
civil,730,0.03650547582137321
sh,730,0.03650547582137321
behind,729,0.036455468320248034
widget,729,0.036455468320248034
feder,728,0.03640546081912287
thinking,727,0.0363554533179977
usenet,727,0.0363554533179977
db,725,0.03625543831574736
stand,724,0.03620543081462219
quality,722,0.03610541581237186
quot,721,0.036055408311246685
algorithm,720,0.03600540081012152
military,720,0.03600540081012152
explain,720,0.03600540081012152
legal,719,0.03595539330899635
amount,719,0.03595539330899635
togeth,718,0.03590538580787118
creat,718,0.03590538580787118
necessary,717,0.03585537830674601
la,717,0.03585537830674601
along,715,0.03575536330449568
convert,713,0.035655348302245336
0d,711,0.035555333299995
ram,709,0.03545531829774466
baseball,708,0.035405310796619495
minut,708,0.035405310796619495
launch,706,0.035305295794369154
hat,705,0.03525528829324399
flam,705,0.03525528829324399
knowledg,704,0.03520528079211882
featur,704,0.03520528079211882
bob,704,0.03520528079211882
insuranc,703,0.03515527329099365
homosex,703,0.03515527329099365
student,701,0.03505525828874331
po,701,0.03505525828874331
controll,700,0.035005250787618146
story,699,0.03495524328649297
1d9,698,0.034905235785367805
sin,698,0.034905235785367805
gif,697,0.03485522828424264
norm,696,0.034805220783117465
deleted,695,0.0347552132819923
institut,694,0.03470520578086713
willing,694,0.03470520578086713
party,691,0.03455518327749162
food,689,0.03445516827524129
environment,689,0.03445516827524129
tv,688,0.034405160774116116
asking,687,0.03435515327299095
languag,681,0.034055108266239933
logic,680,0.03400510076511477
motif,680,0.03400510076511477
soviet,679,0.0339550932639896
population,679,0.0339550932639896
die,679,0.0339550932639896
alt,679,0.0339550932639896
related,679,0.0339550932639896
frank,679,0.0339550932639896
toront,678,0.03390508576286443
electronic,678,0.03390508576286443
wish,677,0.03385507826173926
clearly,676,0.03380507076061409
toward,674,0.03370505575836375
appreciated,674,0.03370505575836375
meaning,673,0.033655048257238585
child,673,0.033655048257238585
account,673,0.033655048257238585
section,673,0.033655048257238585
bring,672,0.03360504075611342
eye,672,0.03360504075611342
averag,671,0.03355503325498825
mentioned,669,0.03345501825273791
au,669,0.03345501825273791
internat,669,0.03345501825273791
basil,668,0.03340501075161274
interfac,667,0.033355003250487576
sent,667,0.033355003250487576
mas,667,0.033355003250487576
robert,665,0.033254988248237236
complet,664,0.03320498074711207
currently,663,0.033154973245986895
half,662,0.03310496574486173
batf,661,0.03305495824373656
applicatiom,661,0.03305495824373656
jam,660,0.033004950742611394
east,660,0.033004950742611394
dav,659,0.03295494324148622
prov,658,0.03290493574036105
commerc,657,0.03285492823923589
final,655,0.032754913236985546
defens,654,0.03270490573586038
lab,654,0.03270490573586038
useful,651,0.03255488323248487
oil,651,0.03255488323248487
otherwis,650,0.032504875731359704
included,649,0.03245486823023454
gon,646,0.03230484572685903
uucp,646,0.03230484572685903
spirit,646,0.03230484572685903
fall,645,0.03225483822573386
hol,645,0.03225483822573386
christianity,644,0.03220483072460869
34u,644,0.03220483072460869
turk,644,0.03220483072460869
completely,643,0.03215482322348352
vot,642,0.032104815722358356
basic,641,0.03205480822123318
directory,638,0.03190478571785768
existenc,638,0.03190478571785768
own,637,0.03185477821673251
diseas,636,0.03180477071560734
document,636,0.03180477071560734
pro,635,0.03175476321448217
development,635,0.03175476321448217
releas,635,0.03175476321448217
archiv,634,0.03170475571335701
bb,633,0.03165474821223183
living,631,0.0315547332099815
count,631,0.0315547332099815
anonym,627,0.031354703205480824
uunet,627,0.031354703205480824
created,627,0.031354703205480824
agent,626,0.03130469570435565
policy,626,0.03130469570435565
market,624,0.031204680702105317
digit,623,0.031154673200980147
effort,621,0.03105465819872981
mater,621,0.03105465819872981
pitch,618,0.0309046356953543
met,617,0.030854628194229135
folk,617,0.030854628194229135
neith,616,0.030804620693103964
cabl,616,0.030804620693103964
handl,616,0.030804620693103964
regard,613,0.03065459818972846
insid,612,0.03060459068860329
reasom,612,0.03060459068860329
charg,610,0.030504575686352953
defin,610,0.030504575686352953
room,609,0.030454568185227786
tom,609,0.030454568185227786
bought,609,0.030454568185227786
cult,609,0.030454568185227786
pract,608,0.030404560684102615
indeed,608,0.030404560684102615
input,607,0.030354553182977445
firearm,607,0.030354553182977445
scientific,606,0.030304545681852278
sc,605,0.030254538180727108
tex,604,0.03020453067960194
family,604,0.03020453067960194
looked,603,0.03015452317847677
age,602,0.030104515677351604
morality,602,0.030104515677351604
street,601,0.030054508176226433
ser,601,0.030054508176226433
0t,601,0.030054508176226433
cx,600,0.030004500675101266
supposed,600,0.030004500675101266
division,600,0.030004500675101266
extr,600,0.030004500675101266
wond,599,0.029954493173976096
fit,599,0.029954493173976096
patient,598,0.02990448567285093
uiuc,596,0.02980447067060059
genocid,595,0.02975446316947542
required,595,0.02975446316947542
gav,594,0.02970445566835025
wait,594,0.02970445566835025
turkey,593,0.029654448167225084
son,593,0.029654448167225084
murd,592,0.029604440666099914
directly,592,0.029604440666099914
amer,591,0.029554433164974747
slow,590,0.029504425663849577
andrew,589,0.02945441816272441
obviously,588,0.02940441066159924
writing,586,0.029304395659348902
pick,586,0.029304395659348902
finally,584,0.029204380657098565
approach,583,0.029154373155973395
lie,583,0.029154373155973395
secret,583,0.029154373155973395
thousand,581,0.029054358153723057
technic,581,0.029054358153723057
learn,581,0.029054358153723057
russian,580,0.02900435065259789
clas,578,0.028904335650347553
community,578,0.028904335650347553
engineering,578,0.028904335650347553
switch,575,0.028754313146972046
setting,575,0.028754313146972046
receiv,574,0.028704305645846875
ray,573,0.02865429814472171
reasonabl,572,0.028604290643596538
context,571,0.02855428314247137
netcom,571,0.02855428314247137
privacy,569,0.028454268140221034
sol,569,0.028454268140221034
soc,568,0.028404260639095864
option,568,0.028404260639095864
dc,565,0.02825423813572036
stated,564,0.02820423063459519
condition,564,0.02820423063459519
heart,563,0.02815422313347002
tel,560,0.028004200630094515
aid,559,0.027954193128969344
titl,558,0.027904185627844177
responsibl,557,0.027854178126719007
administration,556,0.02780417062559384
increas,556,0.02780417062559384
trad,556,0.02780417062559384
cpu,556,0.02780417062559384
entry,555,0.02775416312446867
tank,555,0.02775416312446867
actiom,555,0.02775416312446867
moth,555,0.02775416312446867
whos,555,0.02775416312446867
search,554,0.027704155623343503
library,553,0.027654148122218333
volum,552,0.027604140621093162
degre,551,0.027554133119967995
step,551,0.027554133119967995
block,551,0.027554133119967995
fan,549,0.027454118117717658
1t,547,0.02735410311546732
designed,547,0.02735410311546732
easily,547,0.02735410311546732
difficult,546,0.02730409561434215
sp,545,0.027254088113216984
conferenc,544,0.027204080612091813
definition,544,0.027204080612091813
function,544,0.027204080612091813
client,543,0.027154073110966646
compound,542,0.027104065609841476
happ,542,0.027104065609841476
brian,542,0.027104065609841476
ch,541,0.02705405810871631
necessarily,541,0.02705405810871631
choos,541,0.02705405810871631
unfortunately,540,0.02700405060759114
carry,539,0.02695404310646597
happy,538,0.0269040356053408
kid,538,0.0269040356053408
killing,538,0.0269040356053408
organization,538,0.0269040356053408
congres,538,0.0269040356053408
citiz,538,0.0269040356053408
illeg,537,0.02685402810421563
watch,536,0.026804020603090464
villag,536,0.026804020603090464
avoid,536,0.026804020603090464
troubl,536,0.026804020603090464
previ,536,0.026804020603090464
mb,536,0.026804020603090464
3t,535,0.026754013101965294
wondering,534,0.026704005600840127
changed,534,0.026704005600840127
suppos,534,0.026704005600840127
3d,533,0.026653998099714957
art,533,0.026653998099714957
75u,532,0.02660399059858979
meg,532,0.02660399059858979
western,532,0.02660399059858979
boston,531,0.02655398309746462
imagin,531,0.02655398309746462
alon,529,0.026453968095214282
treatment,529,0.026453968095214282
reality,528,0.026403960594089112
mention,527,0.026353953092963945
gm,527,0.026353953092963945
rac,526,0.026303945591838775
smith,526,0.026303945591838775
pray,526,0.026303945591838775
bitnet,525,0.026253938090713608
protect,524,0.026203930589588437
west,523,0.02615392308846327
jon,523,0.02615392308846327
lack,523,0.02615392308846327
decided,520,0.026003900585087763
judg,519,0.025953893083962596
angel,519,0.025953893083962596
intern,519,0.025953893083962596
allowed,519,0.025953893083962596
knew,517,0.025853878081712255
recent,517,0.025853878081712255
